step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8
8/16/2022 8:51:43,8/16/2022 13:23:22,8/16/2022 13:46:28,8/16/2022 16:30:03,8/16/2022 20:26:38,8/17/2022 0:43:55,8/17/2022 3:55:21,8/17/2022 4:58:54
8/16/2022 9:54:12,8/16/2022 13:25:24,8/16/2022 14:22:55,8/16/2022 17:17:25,8/16/2022 20:27:12,8/16/2022 21:55:37,8/17/2022 0:50:40,8/17/2022 4:57:18
8/16/2022 10:52:31,8/16/2022 11:44:19,8/16/2022 12:30:31,8/16/2022 12:39:14,8/16/2022 12:58:53,8/16/2022 14:50:38,8/16/2022 17:53:53,8/16/2022 21:40:06
8/16/2022 12:37:21,8/16/2022 14:38:29,8/16/2022 18:07:26,8/16/2022 19:57:25,8/16/2022 23:43:25,8/17/2022 1:17:36,8/17/2022 4:00:50,8/17/2022 8:07:45
8/16/2022 13:37:49,8/16/2022 15:45:50,8/16/2022 18:02:53,8/16/2022 18:07:25,8/16/2022 22:11:47,8/16/2022 23:45:47,8/17/2022 3:44:29,8/17/2022 7:34:51
8/16/2022 13:42:06,8/16/2022 15:04:48,8/16/2022 18:01:12,8/16/2022 20:39:45,8/16/2022 23:39:46,8/17/2022 0:39:30,8/17/2022 4:48:25,8/17/2022 6:31:41
8/16/2022 14:42:43,8/16/2022 14:51:48,8/16/2022 17:48:53,8/16/2022 22:32:51,8/17/2022 1:16:11,8/17/2022 1:42:30,8/17/2022 3:12:24,8/17/2022 6:34:49
8/16/2022 14:52:43,8/16/2022 19:42:58,8/17/2022 0:21:25,8/17/2022 5:03:55,8/17/2022 8:12:42,8/17/2022 8:21:12,8/17/2022 12:24:56,8/17/2022 13:39:02
8/16/2022 16:12:59,8/16/2022 17:15:39,8/16/2022 21:22:03,8/16/2022 23:58:57,8/17/2022 1:56:07,8/17/2022 4:17:46,8/17/2022 8:27:46,8/17/2022 11:06:47
8/16/2022 16:25:00,8/16/2022 19:07:54,8/16/2022 23:10:12,8/17/2022 3:08:12,8/17/2022 3:38:57,8/17/2022 7:27:08,8/17/2022 9:48:54,8/17/2022 13:13:52
8/16/2022 16:28:35,8/16/2022 19:20:42,8/16/2022 23:30:38,8/17/2022 1:36:38,8/17/2022 3:54:01,8/17/2022 5:57:53,8/17/2022 10:53:30,8/17/2022 10:55:00
8/16/2022 17:15:03,8/16/2022 17:15:33,8/16/2022 20:59:43,8/16/2022 22:03:50,8/17/2022 0:41:54,8/17/2022 3:37:07,8/17/2022 3:47:57,8/17/2022 8:37:15
8/16/2022 17:51:15,8/16/2022 22:40:26,8/16/2022 23:56:55,8/17/2022 1:50:19,8/17/2022 4:29:32,8/17/2022 4:47:36,8/17/2022 8:04:02,8/17/2022 12:20:28
8/16/2022 18:09:46,8/16/2022 18:57:24,8/16/2022 23:27:46,8/17/2022 3:09:15,8/17/2022 8:00:54,8/17/2022 8:23:39,8/17/2022 10:44:29,8/17/2022 13:15:48
8/16/2022 19:45:10,8/16/2022 23:42:35,8/17/2022 0:48:47,8/17/2022 5:40:22,8/17/2022 9:10:35,8/17/2022 11:46:01,8/17/2022 15:25:30,8/17/2022 20:14:24
8/16/2022 21:30:00,8/17/2022 1:48:51,8/17/2022 4:46:18,8/17/2022 7:21:14,8/17/2022 11:33:41,8/17/2022 12:44:52,8/17/2022 17:40:20,8/17/2022 18:54:28
8/16/2022 21:47:49,8/17/2022 0:18:37,8/17/2022 1:01:27,8/17/2022 1:09:47,8/17/2022 5:03:29,8/17/2022 6:13:30,8/17/2022 6:33:27,8/17/2022 6:49:33
8/16/2022 21:49:59,8/17/2022 0:59:55,8/17/2022 5:04:57,8/17/2022 5:45:52,8/17/2022 5:51:28,8/17/2022 7:34:44,8/17/2022 8:36:55,8/17/2022 13:18:00
8/16/2022 22:00:20,8/17/2022 0:46:17,8/17/2022 3:57:38,8/17/2022 7:40:32,8/17/2022 12:35:26,8/17/2022 13:22:39,8/17/2022 16:56:01,8/17/2022 16:56:38
8/16/2022 22:07:19,8/17/2022 0:10:53,8/17/2022 3:43:36,8/17/2022 5:12:33,8/17/2022 8:13:27,8/17/2022 9:26:10,8/17/2022 10:07:33,8/17/2022 12:44:50
8/16/2022 23:06:15,8/17/2022 3:32:49,8/17/2022 5:22:26,8/17/2022 7:59:23,8/17/2022 11:19:32,8/17/2022 12:48:45,8/17/2022 16:15:09,8/17/2022 20:13:57
8/17/2022 0:42:42,8/17/2022 4:11:35,8/17/2022 8:52:12,8/17/2022 8:54:42,8/17/2022 9:06:45,8/17/2022 11:25:01,8/17/2022 12:18:52,8/17/2022 16:08:16
8/17/2022 1:37:56,8/17/2022 2:26:30,8/17/2022 7:04:45,8/17/2022 11:16:49,8/17/2022 14:52:27,8/17/2022 19:06:17,8/17/2022 19:56:26,8/17/2022 23:12:30
8/17/2022 2:24:31,8/17/2022 5:35:54,8/17/2022 6:58:58,8/17/2022 8:15:16,8/17/2022 10:39:37,8/17/2022 10:47:06,8/17/2022 14:37:33,8/17/2022 17:33:16
8/17/2022 3:00:49,8/17/2022 7:08:57,8/17/2022 8:50:26,8/17/2022 10:54:25,8/17/2022 15:27:35,8/17/2022 17:05:19,8/17/2022 18:03:09,8/17/2022 21:36:30
8/17/2022 3:44:22,8/17/2022 5:14:14,8/17/2022 7:07:16,8/17/2022 8:10:09,8/17/2022 9:29:04,8/17/2022 12:33:53,8/17/2022 12:53:59,8/17/2022 13:08:13
8/17/2022 4:36:33,8/17/2022 9:32:23,8/17/2022 10:17:42,8/17/2022 10:43:43,8/17/2022 13:54:20,8/17/2022 16:17:04,8/17/2022 16:29:14,8/17/2022 20:13:22
8/17/2022 5:59:37,8/17/2022 10:21:19,8/17/2022 11:17:41,8/17/2022 14:43:10,8/17/2022 19:06:45,8/17/2022 21:21:15,8/18/2022 0:40:19,8/18/2022 2:55:37
8/17/2022 6:19:03,8/17/2022 7:52:31,8/17/2022 12:24:06,8/17/2022 13:12:46,8/17/2022 16:57:03,8/17/2022 20:55:42,8/18/2022 0:31:42,8/18/2022 2:03:39
8/17/2022 7:16:21,8/17/2022 10:37:19,8/17/2022 13:51:22,8/17/2022 18:41:52,8/17/2022 18:55:12,8/17/2022 21:39:56,8/18/2022 0:17:10,8/18/2022 2:31:16
8/17/2022 9:13:59,8/17/2022 12:46:55,8/17/2022 17:18:22,8/17/2022 18:12:39,8/17/2022 21:01:39,8/17/2022 21:59:45,8/17/2022 23:18:35,8/18/2022 1:54:57
8/17/2022 11:13:31,8/17/2022 13:33:39,8/17/2022 15:50:59,8/17/2022 19:12:55,8/17/2022 23:30:10,8/17/2022 23:52:42,8/18/2022 0:34:43,8/18/2022 3:04:26
8/17/2022 11:33:16,8/17/2022 16:04:16,8/17/2022 17:23:00,8/17/2022 22:04:46,8/17/2022 22:07:55,8/18/2022 2:40:55,8/18/2022 6:39:11,8/18/2022 8:54:36
8/17/2022 11:38:41,8/17/2022 14:44:14,8/17/2022 15:03:45,8/17/2022 16:49:12,8/17/2022 19:04:17,8/17/2022 21:26:20,8/18/2022 1:16:34,8/18/2022 2:58:36
8/17/2022 12:36:16,8/17/2022 14:57:11,8/17/2022 18:25:45,8/17/2022 23:19:10,8/18/2022 2:52:27,8/18/2022 4:33:16,8/18/2022 6:40:54,8/18/2022 9:37:27
8/17/2022 13:57:23,8/17/2022 18:38:45,8/17/2022 22:18:47,8/18/2022 2:12:33,8/18/2022 3:51:52,8/18/2022 8:25:27,8/18/2022 10:35:49,8/18/2022 15:36:12
8/17/2022 14:02:22,8/17/2022 18:29:22,8/17/2022 20:20:25,8/17/2022 23:50:21,8/18/2022 2:56:15,8/18/2022 3:34:00,8/18/2022 3:49:30,8/18/2022 4:50:27
8/17/2022 14:03:17,8/17/2022 18:36:37,8/17/2022 20:56:33,8/18/2022 0:37:48,8/18/2022 4:49:44,8/18/2022 9:05:31,8/18/2022 9:18:31,8/18/2022 12:22:19
8/17/2022 15:53:25,8/17/2022 18:55:35,8/17/2022 19:35:46,8/17/2022 22:26:08,8/18/2022 0:22:48,8/18/2022 4:20:24,8/18/2022 7:22:37,8/18/2022 10:02:06
8/17/2022 17:02:03,8/17/2022 17:42:10,8/17/2022 22:38:48,8/17/2022 23:18:46,8/17/2022 23:39:19,8/18/2022 0:40:08,8/18/2022 3:48:49,8/18/2022 6:42:49
8/17/2022 17:46:49,8/17/2022 18:14:02,8/17/2022 19:06:45,8/17/2022 21:41:06,8/18/2022 1:13:56,8/18/2022 3:06:17,8/18/2022 3:21:48,8/18/2022 6:18:46
8/17/2022 19:22:35,8/17/2022 21:36:59,8/17/2022 23:25:16,8/18/2022 2:12:21,8/18/2022 3:47:43,8/18/2022 5:40:26,8/18/2022 10:21:09,8/18/2022 12:57:28
8/17/2022 19:44:47,8/18/2022 0:19:57,8/18/2022 1:28:18,8/18/2022 1:40:35,8/18/2022 6:28:36,8/18/2022 7:39:19,8/18/2022 10:30:15,8/18/2022 12:18:15
8/17/2022 21:31:02,8/17/2022 23:56:31,8/18/2022 0:29:47,8/18/2022 3:31:21,8/18/2022 4:31:47,8/18/2022 7:52:19,8/18/2022 11:36:55,8/18/2022 13:46:54
8/17/2022 23:19:33,8/18/2022 2:42:08,8/18/2022 3:13:02,8/18/2022 4:53:41,8/18/2022 6:04:01,8/18/2022 10:33:18,8/18/2022 11:07:51,8/18/2022 13:40:07
8/18/2022 0:15:27,8/18/2022 1:59:10,8/18/2022 6:40:23,8/18/2022 9:00:38,8/18/2022 11:21:18,8/18/2022 12:36:03,8/18/2022 17:10:27,8/18/2022 21:58:54
8/18/2022 2:05:58,8/18/2022 2:29:26,8/18/2022 4:51:09,8/18/2022 5:11:40,8/18/2022 8:36:30,8/18/2022 8:38:07,8/18/2022 12:39:30,8/18/2022 13:40:46
8/18/2022 3:03:38,8/18/2022 5:24:05,8/18/2022 7:09:26,8/18/2022 8:12:42,8/18/2022 8:51:58,8/18/2022 9:49:31,8/18/2022 12:38:03,8/18/2022 15:04:22
8/18/2022 3:09:15,8/18/2022 5:31:46,8/18/2022 9:33:51,8/18/2022 13:39:50,8/18/2022 13:43:54,8/18/2022 14:30:52,8/18/2022 14:34:58,8/18/2022 18:56:28
8/18/2022 4:05:37,8/18/2022 4:14:22,8/18/2022 6:46:37,8/18/2022 7:47:27,8/18/2022 9:10:26,8/18/2022 12:44:43,8/18/2022 13:34:31,8/18/2022 13:38:28
8/18/2022 4:12:30,8/18/2022 4:13:22,8/18/2022 5:19:22,8/18/2022 7:08:12,8/18/2022 11:54:39,8/18/2022 15:00:37,8/18/2022 16:34:03,8/18/2022 20:00:17
8/18/2022 4:25:53,8/18/2022 5:10:35,8/18/2022 6:00:31,8/18/2022 9:51:47,8/18/2022 14:33:18,8/18/2022 15:17:04,8/18/2022 17:23:42,8/18/2022 18:07:29
8/18/2022 6:23:35,8/18/2022 9:58:42,8/18/2022 10:46:21,8/18/2022 12:46:40,8/18/2022 16:50:58,8/18/2022 20:40:51,8/18/2022 23:21:47,8/19/2022 4:10:27
8/18/2022 6:26:21,8/18/2022 11:26:45,8/18/2022 14:30:10,8/18/2022 15:42:47,8/18/2022 17:28:43,8/18/2022 22:27:37,8/19/2022 0:34:10,8/19/2022 1:18:45
8/18/2022 7:29:04,8/18/2022 11:26:00,8/18/2022 15:55:36,8/18/2022 19:43:31,8/18/2022 22:56:17,8/19/2022 0:43:12,8/19/2022 3:15:33,8/19/2022 5:47:04
8/18/2022 8:21:21,8/18/2022 13:09:00,8/18/2022 15:57:29,8/18/2022 15:59:45,8/18/2022 19:55:04,8/18/2022 21:55:03,8/18/2022 22:37:04,8/18/2022 23:04:10
8/18/2022 8:55:43,8/18/2022 13:05:35,8/18/2022 14:23:05,8/18/2022 18:25:19,8/18/2022 22:54:56,8/19/2022 1:32:54,8/19/2022 3:50:18,8/19/2022 7:08:28
8/18/2022 9:05:40,8/18/2022 9:13:51,8/18/2022 10:07:55,8/18/2022 12:55:12,8/18/2022 16:49:26,8/18/2022 21:18:48,8/19/2022 1:48:13,8/19/2022 4:02:57
8/18/2022 11:02:25,8/18/2022 15:47:10,8/18/2022 18:11:39,8/18/2022 22:04:46,8/19/2022 2:22:34,8/19/2022 4:47:09,8/19/2022 8:15:22,8/19/2022 11:46:41
8/18/2022 13:01:50,8/18/2022 16:39:35,8/18/2022 21:04:22,8/18/2022 21:46:09,8/19/2022 0:46:38,8/19/2022 5:28:35,8/19/2022 6:02:55,8/19/2022 8:00:35
8/18/2022 13:51:50,8/18/2022 18:17:15,8/18/2022 23:08:27,8/19/2022 3:25:07,8/19/2022 6:28:56,8/19/2022 7:41:11,8/19/2022 8:44:13,8/19/2022 9:29:08
8/18/2022 14:49:47,8/18/2022 14:56:26,8/18/2022 18:30:26,8/18/2022 20:29:18,8/19/2022 0:38:02,8/19/2022 4:14:50,8/19/2022 7:21:53,8/19/2022 9:58:53
8/18/2022 15:11:50,8/18/2022 15:35:42,8/18/2022 19:34:06,8/18/2022 21:39:36,8/19/2022 1:26:29,8/19/2022 5:04:24,8/19/2022 6:37:04,8/19/2022 8:29:52
8/18/2022 16:07:56,8/18/2022 17:56:58,8/18/2022 18:01:08,8/18/2022 19:14:53,8/18/2022 22:23:20,8/19/2022 2:17:04,8/19/2022 2:53:30,8/19/2022 7:41:48
8/18/2022 16:09:52,8/18/2022 20:32:38,8/18/2022 22:40:51,8/19/2022 2:52:52,8/19/2022 5:05:54,8/19/2022 6:19:41,8/19/2022 7:09:56,8/19/2022 12:10:36
8/18/2022 16:29:03,8/18/2022 18:10:02,8/18/2022 22:55:45,8/18/2022 23:28:08,8/19/2022 3:00:44,8/19/2022 6:34:49,8/19/2022 7:00:35,8/19/2022 7:03:47
8/18/2022 16:46:22,8/18/2022 19:38:53,8/18/2022 20:02:00,8/19/2022 0:03:57,8/19/2022 4:06:51,8/19/2022 6:07:22,8/19/2022 6:19:05,8/19/2022 10:15:39
8/18/2022 18:39:37,8/18/2022 21:40:30,8/19/2022 2:04:30,8/19/2022 2:55:46,8/19/2022 3:53:29,8/19/2022 6:12:46,8/19/2022 8:56:05,8/19/2022 13:52:29
8/18/2022 18:58:25,8/18/2022 22:22:57,8/18/2022 22:34:21,8/18/2022 22:44:59,8/19/2022 1:13:17,8/19/2022 2:52:56,8/19/2022 3:47:26,8/19/2022 5:49:13
8/18/2022 20:08:20,8/18/2022 20:41:19,8/18/2022 23:35:23,8/19/2022 2:48:12,8/19/2022 5:36:59,8/19/2022 9:03:39,8/19/2022 13:16:17,8/19/2022 15:23:56
8/18/2022 21:25:37,8/18/2022 22:24:46,8/19/2022 2:28:02,8/19/2022 3:53:53,8/19/2022 4:36:41,8/19/2022 5:32:49,8/19/2022 6:34:51,8/19/2022 6:44:15
8/18/2022 23:07:29,8/19/2022 2:52:32,8/19/2022 6:39:53,8/19/2022 6:41:38,8/19/2022 11:18:01,8/19/2022 15:48:13,8/19/2022 17:06:43,8/19/2022 17:34:58
8/18/2022 23:59:39,8/19/2022 2:18:19,8/19/2022 2:52:05,8/19/2022 5:50:22,8/19/2022 7:00:20,8/19/2022 9:50:50,8/19/2022 14:50:20,8/19/2022 16:39:22
8/19/2022 0:23:33,8/19/2022 2:51:47,8/19/2022 7:42:52,8/19/2022 10:04:07,8/19/2022 13:43:54,8/19/2022 18:39:17,8/19/2022 19:59:11,8/19/2022 20:42:42
8/19/2022 1:34:09,8/19/2022 6:03:15,8/19/2022 8:55:17,8/19/2022 13:46:56,8/19/2022 16:07:20,8/19/2022 16:53:18,8/19/2022 21:51:36,8/20/2022 1:04:58
8/19/2022 1:38:04,8/19/2022 5:27:08,8/19/2022 8:45:04,8/19/2022 11:00:09,8/19/2022 14:13:14,8/19/2022 16:02:09,8/19/2022 20:55:31,8/20/2022 0:09:08
8/19/2022 3:26:33,8/19/2022 5:49:42,8/19/2022 9:40:15,8/19/2022 12:21:25,8/19/2022 14:49:13,8/19/2022 16:30:18,8/19/2022 20:56:07,8/19/2022 21:47:56
8/19/2022 4:30:52,8/19/2022 8:02:25,8/19/2022 9:57:25,8/19/2022 11:53:47,8/19/2022 15:12:21,8/19/2022 17:06:06,8/19/2022 21:33:40,8/20/2022 0:12:14
8/19/2022 5:15:34,8/19/2022 7:42:12,8/19/2022 9:26:42,8/19/2022 10:10:42,8/19/2022 14:54:09,8/19/2022 15:01:41,8/19/2022 18:27:35,8/19/2022 22:04:37
8/19/2022 6:10:57,8/19/2022 8:38:34,8/19/2022 13:25:52,8/19/2022 15:37:14,8/19/2022 18:14:13,8/19/2022 21:09:05,8/19/2022 22:10:07,8/20/2022 1:22:40
8/19/2022 8:05:59,8/19/2022 11:11:15,8/19/2022 14:27:41,8/19/2022 17:21:38,8/19/2022 17:51:41,8/19/2022 21:06:54,8/19/2022 22:50:32,8/19/2022 23:37:03
8/19/2022 8:11:01,8/19/2022 10:47:31,8/19/2022 13:53:07,8/19/2022 16:30:10,8/19/2022 19:49:02,8/19/2022 23:37:22,8/20/2022 1:42:39,8/20/2022 4:59:51
8/19/2022 9:03:11,8/19/2022 10:50:15,8/19/2022 15:21:07,8/19/2022 17:53:03,8/19/2022 20:54:54,8/20/2022 1:34:34,8/20/2022 1:40:25,8/20/2022 5:01:26
8/19/2022 11:00:49,8/19/2022 13:09:17,8/19/2022 15:29:43,8/19/2022 18:26:17,8/19/2022 21:26:25,8/20/2022 1:57:37,8/20/2022 5:28:49,8/20/2022 9:56:21
8/19/2022 13:01:21,8/19/2022 13:37:12,8/19/2022 17:26:17,8/19/2022 19:18:22,8/19/2022 21:16:19,8/19/2022 22:42:08,8/19/2022 23:55:00,8/20/2022 0:11:11
8/19/2022 14:44:22,8/19/2022 17:56:52,8/19/2022 18:39:45,8/19/2022 20:55:09,8/20/2022 1:23:40,8/20/2022 4:01:15,8/20/2022 6:56:43,8/20/2022 11:36:19
8/19/2022 16:36:33,8/19/2022 16:47:56,8/19/2022 18:46:06,8/19/2022 23:03:26,8/20/2022 2:33:38,8/20/2022 4:20:25,8/20/2022 6:04:25,8/20/2022 9:08:13
8/19/2022 18:10:23,8/19/2022 19:38:49,8/19/2022 22:31:06,8/20/2022 2:01:46,8/20/2022 5:25:57,8/20/2022 7:47:32,8/20/2022 12:35:03,8/20/2022 15:42:51
8/19/2022 19:22:58,8/19/2022 23:11:51,8/20/2022 0:22:48,8/20/2022 1:43:26,8/20/2022 2:18:38,8/20/2022 7:15:59,8/20/2022 11:20:21,8/20/2022 13:32:46
8/19/2022 21:08:54,8/19/2022 23:42:47,8/20/2022 0:42:33,8/20/2022 2:16:25,8/20/2022 4:29:46,8/20/2022 5:17:21,8/20/2022 7:31:54,8/20/2022 10:55:03
8/19/2022 22:05:11,8/20/2022 2:16:03,8/20/2022 2:26:17,8/20/2022 6:50:03,8/20/2022 10:06:43,8/20/2022 12:57:03,8/20/2022 16:13:27,8/20/2022 18:26:05
8/20/2022 0:04:08,8/20/2022 4:21:50,8/20/2022 9:21:37,8/20/2022 12:05:32,8/20/2022 15:54:38,8/20/2022 19:06:47,8/20/2022 19:37:44,8/20/2022 22:28:39
8/20/2022 0:51:47,8/20/2022 3:32:14,8/20/2022 4:56:24,8/20/2022 8:13:17,8/20/2022 12:36:23,8/20/2022 14:17:55,8/20/2022 17:52:30,8/20/2022 19:54:02
8/20/2022 1:31:59,8/20/2022 3:17:17,8/20/2022 6:26:33,8/20/2022 11:23:11,8/20/2022 11:30:13,8/20/2022 14:07:38,8/20/2022 18:01:23,8/20/2022 18:28:39
8/20/2022 1:33:22,8/20/2022 2:58:28,8/20/2022 3:04:10,8/20/2022 7:30:32,8/20/2022 8:58:27,8/20/2022 10:34:08,8/20/2022 10:42:10,8/20/2022 14:18:08
8/20/2022 3:06:02,8/20/2022 6:13:24,8/20/2022 8:20:28,8/20/2022 11:32:53,8/20/2022 13:32:11,8/20/2022 17:03:11,8/20/2022 20:40:49,8/21/2022 0:55:23
8/20/2022 4:01:09,8/20/2022 7:32:53,8/20/2022 12:05:53,8/20/2022 15:08:32,8/20/2022 17:51:05,8/20/2022 21:57:07,8/20/2022 22:25:22,8/20/2022 22:48:18
8/20/2022 5:09:19,8/20/2022 8:32:48,8/20/2022 11:22:36,8/20/2022 15:12:02,8/20/2022 15:47:22,8/20/2022 18:36:55,8/20/2022 18:48:46,8/20/2022 20:29:04
8/20/2022 6:07:17,8/20/2022 7:29:32,8/20/2022 10:49:00,8/20/2022 15:26:12,8/20/2022 17:53:36,8/20/2022 19:35:33,8/21/2022 0:31:15,8/21/2022 4:41:06
8/20/2022 6:36:06,8/20/2022 11:26:19,8/20/2022 11:29:17,8/20/2022 13:15:16,8/20/2022 13:32:17,8/20/2022 17:32:57,8/20/2022 21:00:43,8/20/2022 21:52:31
8/20/2022 7:36:53,8/20/2022 8:31:20,8/20/2022 10:05:34,8/20/2022 11:49:09,8/20/2022 14:28:38,8/20/2022 16:34:29,8/20/2022 19:27:00,8/20/2022 22:27:48
8/20/2022 9:27:24,8/20/2022 11:47:27,8/20/2022 12:00:10,8/20/2022 15:57:33,8/20/2022 20:58:09,8/20/2022 21:17:40,8/21/2022 1:34:58,8/21/2022 5:20:41
8/20/2022 10:59:06,8/20/2022 12:05:33,8/20/2022 15:19:58,8/20/2022 18:23:37,8/20/2022 20:01:37,8/20/2022 20:43:04,8/20/2022 20:52:15,8/20/2022 23:56:03
8/20/2022 12:36:56,8/20/2022 13:09:44,8/20/2022 14:28:21,8/20/2022 19:13:24,8/20/2022 22:08:19,8/21/2022 1:41:15,8/21/2022 2:47:11,8/21/2022 5:54:20
8/20/2022 13:42:14,8/20/2022 14:09:37,8/20/2022 18:44:35,8/20/2022 21:28:21,8/21/2022 0:27:58,8/21/2022 2:18:24,8/21/2022 6:22:37,8/21/2022 9:19:36
8/20/2022 14:02:09,8/20/2022 15:47:56,8/20/2022 16:58:08,8/20/2022 17:06:17,8/20/2022 20:59:46,8/20/2022 23:20:41,8/21/2022 2:01:19,8/21/2022 5:30:56
8/20/2022 14:23:12,8/20/2022 18:49:49,8/20/2022 21:05:57,8/20/2022 23:48:10,8/21/2022 3:47:51,8/21/2022 5:48:55,8/21/2022 6:20:41,8/21/2022 10:08:27
8/20/2022 14:58:51,8/20/2022 15:45:29,8/20/2022 19:59:59,8/20/2022 20:08:10,8/20/2022 21:16:02,8/20/2022 23:45:59,8/21/2022 1:52:28,8/21/2022 6:39:55
8/20/2022 16:25:08,8/20/2022 19:36:25,8/20/2022 23:49:03,8/21/2022 2:31:41,8/21/2022 7:22:53,8/21/2022 11:32:26,8/21/2022 14:26:51,8/21/2022 15:16:57
8/20/2022 16:47:11,8/20/2022 21:11:05,8/20/2022 22:18:24,8/20/2022 23:26:52,8/20/2022 23:59:45,8/21/2022 1:41:17,8/21/2022 5:40:18,8/21/2022 7:50:42
8/20/2022 17:13:39,8/20/2022 17:27:01,8/20/2022 20:59:15,8/20/2022 22:09:47,8/21/2022 0:38:24,8/21/2022 1:11:31,8/21/2022 4:16:18,8/21/2022 6:04:46
8/20/2022 18:24:25,8/20/2022 22:16:19,8/21/2022 0:21:55,8/21/2022 0:41:22,8/21/2022 0:51:28,8/21/2022 0:54:01,8/21/2022 5:22:24,8/21/2022 9:48:52
8/20/2022 19:59:37,8/20/2022 21:00:36,8/21/2022 1:28:54,8/21/2022 4:05:56,8/21/2022 7:19:18,8/21/2022 11:22:20,8/21/2022 11:27:33,8/21/2022 15:06:36
8/20/2022 20:27:26,8/21/2022 0:31:18,8/21/2022 2:44:40,8/21/2022 4:38:25,8/21/2022 7:22:37,8/21/2022 9:44:30,8/21/2022 10:45:41,8/21/2022 13:11:30
8/20/2022 20:49:50,8/20/2022 22:48:08,8/20/2022 23:24:45,8/20/2022 23:32:19,8/21/2022 0:41:44,8/21/2022 3:45:00,8/21/2022 6:44:35,8/21/2022 9:02:25
8/20/2022 22:49:20,8/21/2022 0:25:25,8/21/2022 1:49:19,8/21/2022 6:21:38,8/21/2022 10:17:13,8/21/2022 13:14:03,8/21/2022 16:56:10,8/21/2022 17:17:19
8/20/2022 23:17:19,8/21/2022 0:33:01,8/21/2022 2:07:10,8/21/2022 4:15:51,8/21/2022 5:27:14,8/21/2022 8:51:13,8/21/2022 10:01:03,8/21/2022 11:34:37
8/20/2022 23:45:56,8/21/2022 2:19:11,8/21/2022 3:19:36,8/21/2022 5:07:39,8/21/2022 7:54:28,8/21/2022 8:12:18,8/21/2022 11:18:45,8/21/2022 12:17:48
8/21/2022 1:17:57,8/21/2022 2:01:24,8/21/2022 2:35:36,8/21/2022 4:11:42,8/21/2022 9:03:23,8/21/2022 10:15:15,8/21/2022 10:31:02,8/21/2022 11:40:53
8/21/2022 1:28:33,8/21/2022 2:40:38,8/21/2022 5:12:40,8/21/2022 7:37:24,8/21/2022 8:44:54,8/21/2022 10:06:49,8/21/2022 13:21:49,8/21/2022 14:57:41
8/21/2022 3:19:58,8/21/2022 5:13:40,8/21/2022 7:17:58,8/21/2022 8:29:39,8/21/2022 13:16:02,8/21/2022 18:07:07,8/21/2022 21:20:57,8/21/2022 22:20:04
8/21/2022 4:03:11,8/21/2022 8:34:06,8/21/2022 12:34:17,8/21/2022 15:12:33,8/21/2022 15:59:18,8/21/2022 19:30:51,8/22/2022 0:04:01,8/22/2022 5:04:20
8/21/2022 5:51:02,8/21/2022 7:58:02,8/21/2022 12:23:47,8/21/2022 15:19:22,8/21/2022 20:19:12,8/21/2022 21:54:35,8/21/2022 22:52:10,8/22/2022 2:08:44
8/21/2022 7:37:05,8/21/2022 12:01:38,8/21/2022 15:50:57,8/21/2022 17:34:19,8/21/2022 21:27:31,8/21/2022 23:39:37,8/21/2022 23:52:10,8/22/2022 4:08:11
8/21/2022 8:40:20,8/21/2022 12:15:25,8/21/2022 15:48:09,8/21/2022 17:41:38,8/21/2022 20:30:53,8/22/2022 0:50:15,8/22/2022 5:09:58,8/22/2022 7:18:06
8/21/2022 9:51:56,8/21/2022 14:43:16,8/21/2022 15:39:22,8/21/2022 15:52:52,8/21/2022 20:02:35,8/21/2022 21:27:22,8/22/2022 1:56:41,8/22/2022 4:28:10
8/21/2022 10:57:43,8/21/2022 15:40:59,8/21/2022 20:18:02,8/21/2022 20:48:01,8/22/2022 1:27:02,8/22/2022 4:39:18,8/22/2022 8:08:49,8/22/2022 10:12:11
8/21/2022 11:50:52,8/21/2022 15:44:09,8/21/2022 20:07:01,8/21/2022 22:35:13,8/21/2022 23:45:32,8/22/2022 2:16:42,8/22/2022 3:33:05,8/22/2022 3:49:02
8/21/2022 13:41:01,8/21/2022 17:56:01,8/21/2022 21:56:39,8/21/2022 23:33:35,8/22/2022 1:51:25,8/22/2022 4:11:21,8/22/2022 5:04:07,8/22/2022 7:40:28
8/21/2022 13:44:13,8/21/2022 15:57:38,8/21/2022 17:47:15,8/21/2022 21:37:05,8/21/2022 23:05:20,8/22/2022 0:21:33,8/22/2022 5:14:53,8/22/2022 7:21:55
8/21/2022 14:31:37,8/21/2022 16:13:37,8/21/2022 19:03:58,8/21/2022 19:18:03,8/21/2022 19:19:38,8/21/2022 23:22:32,8/21/2022 23:35:52,8/21/2022 23:48:22
8/21/2022 15:54:25,8/21/2022 17:51:38,8/21/2022 22:34:45,8/22/2022 2:45:08,8/22/2022 7:36:08,8/22/2022 9:39:03,8/22/2022 11:27:06,8/22/2022 12:22:01
8/21/2022 17:28:35,8/21/2022 20:09:25,8/21/2022 23:12:19,8/22/2022 1:33:59,8/22/2022 3:13:14,8/22/2022 4:56:24,8/22/2022 5:20:24,8/22/2022 8:30:52
8/21/2022 17:50:53,8/21/2022 22:38:11,8/22/2022 3:10:00,8/22/2022 7:30:09,8/22/2022 9:53:29,8/22/2022 13:01:43,8/22/2022 17:53:56,8/22/2022 21:50:19
